0.0357103318	3556 30
0.0356600795	776 39
0.0356578208	81 859
0.0354274835	32 759 30
0.0353046573	946 18
0.0353038375	7421 30
0.0351358168	28 4883 30
0.0351157320	628 42
0.0349820900	1402 30
0.0347783413	1042 30
0.0347203697	163 30
0.0346886781	1840 18
0.0346236713	545 42
0.0345063637	3441 25
0.0344677865	32 1095
0.0344446560	32 634 30
0.0342779893	32 776 30
0.0340891308	3966 30
0.0339438477	2624 275
0.0335749375	27 54 18
0.0333175778	20 4237
0.0332067527	32 43 30
0.0331423818	18 3469
0.0331091210	7102 30
0.0330647406	4204 30
0.0329984194	32 85 30
0.0329984194	32 606 30
0.0329508956	1949 30
0.0329110580	121 1084
0.0328658621	92 86
0.0328442340	2451 18
0.0326487873	5698 30
0.0326462298	3526 18
0.0325555417	2944 30
0.0324722768	18 5969
0.0324040216	28 4359
0.0323994549	4784 30
0.0321356927	32 2573 859
0.0320878200	3848 93
0.0320294389	1024 30
0.0320168391	27 1544
0.0319684752	3680 18
0.0314837354	1492 30
0.0314689488	3219 30
0.0314097267	4081 376
0.0313360403	3802 30
0.0312702407	4542 30
0.0312044284	5411 25
0.0311897288	455 474
0.0310940779	1291 30
0.0310400861	32 392 30
0.0309731467	271 30
0.0307858904	32 1717 30
0.0307346701	81 42
0.0307185847	516 1035
0.0305657729	4314 18
0.0305657729	412 18
0.0303657898	2869 30
0.0303095435	121 1217
0.0303054161	32 3587 30
0.0301131199	3961 30
0.0300097629	3152 42
0.0298474380	28 1500
0.0297854350	5043 18
